dataset,model,rep,method,level,selected_frac_of_window,realised_recall,has_recall_lower_bound
unsw_nb15_v2,dnn_5class_smote,4,fixed_risk_crc,0.2,0.3869208950520013,0.844529895197165,False
unsw_nb15_v2,dnn_5class_smote,4,dual_threshold_deferral,0.2,0.387078474629688,0.8448314860891201,False
unsw_nb15_v2,dnn_5class_smote,4,conformal_selection_fdr,0.05,0.40248975732745035,0.8641333031742441,False
unsw_nb15_v2,dnn_5class_smote,4,conformal_selection_fdr,0.1,0.47459817207689886,0.921133981753751,False
unsw_nb15_v2,dnn_5class_smote,4,conformal_selection_fdr,0.2,0.5903561298455721,0.9722536379401342,False
unsw_nb15_v2,dnn_5class_smote,5,fixed_risk_crc,0.05,0.5685471162937283,0.9669253371506065,False
unsw_nb15_v2,dnn_5class_smote,5,dual_threshold_deferral,0.05,0.5685471162937283,0.9669253371506065,False
unsw_nb15_v2,dnn_5class_smote,5,fixed_risk_crc,0.1,0.49309801449732116,0.9322685150305131,False
unsw_nb15_v2,dnn_5class_smote,5,dual_threshold_deferral,0.1,0.49331862590608255,0.9322685150305131,False
unsw_nb15_v2,dnn_5class_smote,5,fixed_risk_crc,0.2,0.39186889379136464,0.8530852105778648,False
unsw_nb15_v2,dnn_5class_smote,5,dual_threshold_deferral,0.2,0.39186889379136464,0.8530852105778648,False
unsw_nb15_v2,dnn_5class_smote,5,conformal_selection_fdr,0.05,0.40248975732745035,0.8659685074964213,False
unsw_nb15_v2,dnn_5class_smote,5,conformal_selection_fdr,0.1,0.4719823510872991,0.9213440819709184,False
unsw_nb15_v2,dnn_5class_smote,5,conformal_selection_fdr,0.2,0.5847462968799244,0.9728772696451443,False
unsw_nb15_v2,dnn_5class_smote,6,fixed_risk_crc,0.05,0.5654585565710684,0.9647978150367954,False
unsw_nb15_v2,dnn_5class_smote,6,dual_threshold_deferral,0.05,0.5658052316419792,0.9650254153706093,False
unsw_nb15_v2,dnn_5class_smote,6,fixed_risk_crc,0.1,0.4906712890009455,0.9316440330779152,False
unsw_nb15_v2,dnn_5class_smote,6,dual_threshold_deferral,0.1,0.4906712890009455,0.9316440330779152,False
unsw_nb15_v2,dnn_5class_smote,6,fixed_risk_crc,0.2,0.38562874251497004,0.8474319095668007,False
unsw_nb15_v2,dnn_5class_smote,6,dual_threshold_deferral,0.2,0.38575480617711944,0.8475836431226765,False
unsw_nb15_v2,dnn_5class_smote,6,conformal_selection_fdr,0.05,0.3976047904191617,0.8631363325999545,False
unsw_nb15_v2,dnn_5class_smote,6,conformal_selection_fdr,0.1,0.4659312953041286,0.9185190804946514,False
unsw_nb15_v2,dnn_5class_smote,6,conformal_selection_fdr,0.2,0.5825716987078474,0.9720810257188377,False
unsw_nb15_v2,dnn_5class_smote,7,fixed_risk_crc,0.05,0.5670028364323983,0.9646078059871164,False
unsw_nb15_v2,dnn_5class_smote,7,dual_threshold_deferral,0.05,0.5672549637566972,0.964759378552482,False
unsw_nb15_v2,dnn_5class_smote,7,fixed_risk_crc,0.1,0.4913646391427671,0.9297461159530125,False
unsw_nb15_v2,dnn_5class_smote,7,dual_threshold_deferral,0.1,0.49149070280491647,0.9298976885183782,False
unsw_nb15_v2,dnn_5class_smote,7,fixed_risk_crc,0.2,0.38755121336274817,0.8482758620689655,False
unsw_nb15_v2,dnn_5class_smote,7,dual_threshold_deferral,0.2,0.38755121336274817,0.8482758620689655,False
unsw_nb15_v2,dnn_5class_smote,7,conformal_selection_fdr,0.05,0.40397100535770564,0.8685107995452823,False
unsw_nb15_v2,dnn_5class_smote,7,conformal_selection_fdr,0.1,0.4741884651749133,0.9214854111405836,False
unsw_nb15_v2,dnn_5class_smote,7,conformal_selection_fdr,0.2,0.5836432398361172,0.9712769988632057,False
unsw_nb15_v2,dnn_5class_smote,8,fixed_risk_crc,0.05,0.5618657421998109,0.9620788638767186,False
unsw_nb15_v2,dnn_5class_smote,8,dual_threshold_deferral,0.05,0.5621809013551844,0.9620788638767186,False
unsw_nb15_v2,dnn_5class_smote,8,fixed_risk_crc,0.1,0.48846517491333125,0.9284635141260009,False
unsw_nb15_v2,dnn_5class_smote,8,dual_threshold_deferral,0.1,0.4885597226599433,0.9284635141260009,False
unsw_nb15_v2,dnn_5class_smote,8,fixed_risk_crc,0.2,0.38569177434604474,0.8443118295815077,False
unsw_nb15_v2,dnn_5class_smote,8,dual_threshold_deferral,0.2,0.38569177434604474,0.8443118295815077,False
unsw_nb15_v2,dnn_5class_smote,8,conformal_selection_fdr,0.05,0.4014497321147179,0.8648587399909352,False
unsw_nb15_v2,dnn_5class_smote,8,conformal_selection_fdr,0.1,0.468515600378191,0.9184166792566854,False
unsw_nb15_v2,dnn_5class_smote,8,conformal_selection_fdr,0.2,0.5838323353293413,0.9709170569572443,False
unsw_nb15_v2,dnn_5class_smote,9,fixed_risk_crc,0.05,0.5739048219350772,0.9678490566037736,False
unsw_nb15_v2,dnn_5class_smote,9,dual_threshold_deferral,0.05,0.5740308855972266,0.9678490566037736,False
unsw_nb15_v2,dnn_5class_smote,9,fixed_risk_crc,0.1,0.5011345729593445,0.938566037735849,False
unsw_nb15_v2,dnn_5class_smote,9,dual_threshold_deferral,0.1,0.5012921525370312,0.938566037735849,False
unsw_nb15_v2,dnn_5class_smote,9,fixed_risk_crc,0.2,0.3925622439331863,0.857811320754717,False
unsw_nb15_v2,dnn_5class_smote,9,dual_threshold_deferral,0.2,0.3925622439331863,0.857811320754717,False
unsw_nb15_v2,dnn_5class_smote,9,conformal_selection_fdr,0.05,0.4052946738102742,0.8721509433962265,False
unsw_nb15_v2,dnn_5class_smote,9,conformal_selection_fdr,0.1,0.4698077529152222,0.9230943396226415,False
unsw_nb15_v2,dnn_5class_smote,9,conformal_selection_fdr,0.2,0.5802710368736211,0.9702641509433962,False
unsw_nb15_v2,dnn_5class_smote,10,fixed_risk_crc,0.05,0.5694610778443113,0.9670263336603033,False
unsw_nb15_v2,dnn_5class_smote,10,dual_threshold_deferral,0.05,0.5698077529152222,0.9671772428884027,False
unsw_nb15_v2,dnn_5class_smote,10,fixed_risk_crc,0.1,0.49369681689253075,0.9326190296536633,False
unsw_nb15_v2,dnn_5class_smote,10,dual_threshold_deferral,0.1,0.49379136463914275,0.9327699388817626,False
unsw_nb15_v2,dnn_5class_smote,10,fixed_risk_crc,0.2,0.3904191616766467,0.8530144118312835,False
unsw_nb15_v2,dnn_5class_smote,10,dual_threshold_deferral,0.2,0.3904191616766467,0.8530144118312835,False
unsw_nb15_v2,dnn_5class_smote,10,conformal_selection_fdr,0.05,0.40220611408761425,0.867728061570965,False
unsw_nb15_v2,dnn_5class_smote,10,conformal_selection_fdr,0.1,0.46526946107784434,0.9181317437561307,False
unsw_nb15_v2,dnn_5class_smote,10,conformal_selection_fdr,0.2,0.5819098644815632,0.972685429714027,False
unsw_nb15_v2,dnn_5class_smote,11,fixed_risk_crc,0.05,0.5702174598172077,0.9672093903824309,False
unsw_nb15_v2,dnn_5class_smote,11,dual_threshold_deferral,0.05,0.5702804916482824,0.9672093903824309,False
unsw_nb15_v2,dnn_5class_smote,11,fixed_risk_crc,0.1,0.49404349196344155,0.935251798561151,False
unsw_nb15_v2,dnn_5class_smote,11,dual_threshold_deferral,0.1,0.49439016703435235,0.9357819007951533,False
unsw_nb15_v2,dnn_5class_smote,11,fixed_risk_crc,0.2,0.39227860069335013,0.8583112457402499,False
unsw_nb15_v2,dnn_5class_smote,11,dual_threshold_deferral,0.2,0.39240466435549953,0.8584627035213934,False
unsw_nb15_v2,dnn_5class_smote,11,conformal_selection_fdr,0.05,0.40409706901985504,0.8726240060583113,False
unsw_nb15_v2,dnn_5class_smote,11,conformal_selection_fdr,0.1,0.4711629372833281,0.9240439227565316,False
unsw_nb15_v2,dnn_5class_smote,11,conformal_selection_fdr,0.2,0.5795461708162623,0.9717531238167361,False
unsw_nb15_v2,dnn_5class_smote,12,fixed_risk_crc,0.05,0.5637251812165144,0.9648015812680554,False
unsw_nb15_v2,dnn_5class_smote,12,dual_threshold_deferral,0.05,0.5637882130475891,0.9648015812680554,False
unsw_nb15_v2,dnn_5class_smote,12,fixed_risk_crc,0.1,0.48692089505200126,0.931275657594648,False
unsw_nb15_v2,dnn_5class_smote,12,dual_threshold_deferral,0.1,0.48717302237630006,0.931275657594648,False
unsw_nb15_v2,dnn_5class_smote,12,fixed_risk_crc,0.2,0.3909549322407816,0.8566215599817546,False
unsw_nb15_v2,dnn_5class_smote,12,dual_threshold_deferral,0.2,0.3909549322407816,0.8566215599817546,False
unsw_nb15_v2,dnn_5class_smote,12,conformal_selection_fdr,0.05,0.40107154112826976,0.8684810703968374,False
unsw_nb15_v2,dnn_5class_smote,12,conformal_selection_fdr,0.1,0.45780018909549325,0.9148547970199179,False
unsw_nb15_v2,dnn_5class_smote,12,conformal_selection_fdr,0.2,0.577340056728648,0.9701231564543105,False
unsw_nb15_v2,dnn_5class_smote,13,fixed_risk_crc,0.05,0.5690513709423258,0.9648446359718758,False
unsw_nb15_v2,dnn_5class_smote,13,dual_threshold_deferral,0.05,0.5693034982666246,0.9648446359718758,False
unsw_nb15_v2,dnn_5class_smote,13,fixed_risk_crc,0.1,0.49451623069650175,0.9339986391471989,False
unsw_nb15_v2,dnn_5class_smote,13,dual_threshold_deferral,0.1,0.4946422943586511,0.9341498450139866,False
unsw_nb15_v2,dnn_5class_smote,13,fixed_risk_crc,0.2,0.3915537346359912,0.8542375444167234,False
unsw_nb15_v2,dnn_5class_smote,13,dual_threshold_deferral,0.2,0.3916167664670659,0.8543131473501172,False
unsw_nb15_v2,dnn_5class_smote,13,conformal_selection_fdr,0.05,0.40753230381342576,0.8720798366976639,False
unsw_nb15_v2,dnn_5class_smote,13,conformal_selection_fdr,0.1,0.474976363063347,0.9250018900733349,False
unsw_nb15_v2,dnn_5class_smote,13,conformal_selection_fdr,0.2,0.5851560037819099,0.9714220911771376,False
unsw_nb15_v2,dnn_5class_smote,14,fixed_risk_crc,0.05,0.5619287740308856,0.9622173815067979,False
unsw_nb15_v2,dnn_5class_smote,14,dual_threshold_deferral,0.05,0.5620233217774976,0.9622924960564861,False
unsw_nb15_v2,dnn_5class_smote,14,fixed_risk_crc,0.1,0.4911440277340057,0.930519041538346,False
unsw_nb15_v2,dnn_5class_smote,14,dual_threshold_deferral,0.1,0.4911440277340057,0.930519041538346,False
unsw_nb15_v2,dnn_5class_smote,14,fixed_risk_crc,0.2,0.3933501418216199,0.8543528881544356,False
unsw_nb15_v2,dnn_5class_smote,14,dual_threshold_deferral,0.2,0.3935707532303813,0.8547284609028769,False
unsw_nb15_v2,dnn_5class_smote,14,conformal_selection_fdr,0.05,0.402458241411913,0.8658454142567416,False
unsw_nb15_v2,dnn_5class_smote,14,conformal_selection_fdr,0.1,0.4700283643239836,0.9211297228273116,False
unsw_nb15_v2,dnn_5class_smote,14,conformal_selection_fdr,0.2,0.5811849984242042,0.9703297528731315,False
unsw_nb15_v2,dnn_5class_smote,15,fixed_risk_crc,0.05,0.5662779703750394,0.964737041241014,False
unsw_nb15_v2,dnn_5class_smote,15,dual_threshold_deferral,0.05,0.5665616136148756,0.9648127128263337,False
unsw_nb15_v2,dnn_5class_smote,15,fixed_risk_crc,0.1,0.49568231957138353,0.9349224366250473,False
unsw_nb15_v2,dnn_5class_smote,15,dual_threshold_deferral,0.1,0.4957138354869209,0.9349224366250473,False
unsw_nb15_v2,dnn_5class_smote,15,fixed_risk_crc,0.2,0.3872045382918374,0.8501702610669694,False
unsw_nb15_v2,dnn_5class_smote,15,dual_threshold_deferral,0.2,0.3873621178695241,0.8503972758229285,False
unsw_nb15_v2,dnn_5class_smote,15,conformal_selection_fdr,0.05,0.3966593129530413,0.8619750283768445,False
unsw_nb15_v2,dnn_5class_smote,15,conformal_selection_fdr,0.1,0.45272612669398044,0.9100264850548619,False
unsw_nb15_v2,dnn_5class_smote,15,conformal_selection_fdr,0.2,0.5686416640403403,0.9657207718501702,False
unsw_nb15_v2,dnn_5class_smote,16,fixed_risk_crc,0.05,0.570154427986133,0.9649654963221355,False
unsw_nb15_v2,dnn_5class_smote,16,dual_threshold_deferral,0.05,0.5704065553104317,0.9651929930992644,False
unsw_nb15_v2,dnn_5class_smote,16,fixed_risk_crc,0.1,0.4890639773085408,0.9299309926442709,False
unsw_nb15_v2,dnn_5class_smote,16,dual_threshold_deferral,0.1,0.4891270091396155,0.9299309926442709,False
unsw_nb15_v2,dnn_5class_smote,16,fixed_risk_crc,0.2,0.3915537346359912,0.8565253658906499,False
unsw_nb15_v2,dnn_5class_smote,16,dual_threshold_deferral,0.2,0.39167979829814054,0.8568286949268219,False
unsw_nb15_v2,dnn_5class_smote,16,conformal_selection_fdr,0.05,0.4021745981720769,0.8688860241146584,False
unsw_nb15_v2,dnn_5class_smote,16,conformal_selection_fdr,0.1,0.4719823510872991,0.9221202699628422,False
unsw_nb15_v2,dnn_5class_smote,16,conformal_selection_fdr,0.2,0.5913016073116925,0.974217031925381,False
unsw_nb15_v2,dnn_5class_smote,17,fixed_risk_crc,0.05,0.5623384809328711,0.9633048346826057,False
unsw_nb15_v2,dnn_5class_smote,17,dual_threshold_deferral,0.05,0.5625275764260952,0.9633804948172808,False
unsw_nb15_v2,dnn_5class_smote,17,fixed_risk_crc,0.1,0.49026158209896,0.9319058787924642,False
unsw_nb15_v2,dnn_5class_smote,17,dual_threshold_deferral,0.1,0.49041916167664673,0.9320571990618143,False
unsw_nb15_v2,dnn_5class_smote,17,fixed_risk_crc,0.2,0.3894106523794516,0.853294998865098,False
unsw_nb15_v2,dnn_5class_smote,17,dual_threshold_deferral,0.2,0.38963126378821306,0.8535976394037982,False
unsw_nb15_v2,dnn_5class_smote,17,conformal_selection_fdr,0.05,0.3989599747872676,0.8654006204131043,False
unsw_nb15_v2,dnn_5class_smote,17,conformal_selection_fdr,0.1,0.4608572329026158,0.9167738518574563,False
unsw_nb15_v2,dnn_5class_smote,17,conformal_selection_fdr,0.2,0.581437125748503,0.9707195278807597,False
unsw_nb15_v2,dnn_5class_smote,18,fixed_risk_crc,0.05,0.5640403403718878,0.9640500568828214,False
unsw_nb15_v2,dnn_5class_smote,18,dual_threshold_deferral,0.05,0.5641348881184999,0.9640500568828214,False
unsw_nb15_v2,dnn_5class_smote,18,fixed_risk_crc,0.1,0.48550267885282067,0.9293894577171028,False
unsw_nb15_v2,dnn_5class_smote,18,dual_threshold_deferral,0.1,0.485534194768358,0.9293894577171028,False
unsw_nb15_v2,dnn_5class_smote,18,fixed_risk_crc,0.2,0.38562874251497004,0.844520288206295,False
unsw_nb15_v2,dnn_5class_smote,18,dual_threshold_deferral,0.2,0.38575480617711944,0.8446719757299962,False
unsw_nb15_v2,dnn_5class_smote,18,conformal_selection_fdr,0.05,0.40431768042861643,0.866590822904816,False
unsw_nb15_v2,dnn_5class_smote,18,conformal_selection_fdr,0.1,0.46615190671289003,0.9186196435343194,False
unsw_nb15_v2,dnn_5class_smote,18,conformal_selection_fdr,0.2,0.578159470532619,0.9691315889268107,False
unsw_nb15_v2,dnn_5class_smote,19,fixed_risk_crc,0.05,0.5693980460132367,0.9665500988292535,False
unsw_nb15_v2,dnn_5class_smote,19,dual_threshold_deferral,0.05,0.5694610778443113,0.9665500988292535,False
unsw_nb15_v2,dnn_5class_smote,19,fixed_risk_crc,0.1,0.4959659628112197,0.9361410977649384,False
unsw_nb15_v2,dnn_5class_smote,19,dual_threshold_deferral,0.1,0.4961235423889064,0.93629314277026,False
unsw_nb15_v2,dnn_5class_smote,19,fixed_risk_crc,0.2,0.3901985502678853,0.855405199939182,False
unsw_nb15_v2,dnn_5class_smote,19,dual_threshold_deferral,0.2,0.39057674125433345,0.8559373574578075,False
unsw_nb15_v2,dnn_5class_smote,19,conformal_selection_fdr,0.05,0.3985502678852821,0.8657442603010491,False
unsw_nb15_v2,dnn_5class_smote,19,conformal_selection_fdr,0.1,0.4647021745981721,0.9194161471795651,False
unsw_nb15_v2,dnn_5class_smote,19,conformal_selection_fdr,0.2,0.5809643870154428,0.9718716740155086,False
cic_ids2017_v2,rf_5class_cw,0,fixed_risk_crc,0.05,0.1865720141978703,0.949847250509165,False
cic_ids2017_v2,rf_5class_cw,0,dual_threshold_deferral,0.05,0.1865720141978703,0.949847250509165,False
cic_ids2017_v2,rf_5class_cw,0,fixed_risk_crc,0.1,0.17672349147627855,0.8996945010183299,False
cic_ids2017_v2,rf_5class_cw,0,dual_threshold_deferral,0.1,0.17672349147627855,0.8996945010183299,False
cic_ids2017_v2,rf_5class_cw,0,fixed_risk_crc,0.2,0.15512673099035146,0.789714867617108,False
cic_ids2017_v2,rf_5class_cw,0,dual_threshold_deferral,0.2,0.15512673099035146,0.789714867617108,False
cic_ids2017_v2,rf_5class_cw,0,conformal_selection_fdr,0.05,0.20421936709493577,0.9994908350305499,False
cic_ids2017_v2,rf_5class_cw,0,conformal_selection_fdr,0.1,0.2127680847872819,0.9997454175152749,False
cic_ids2017_v2,rf_5class_cw,0,conformal_selection_fdr,0.2,0.23061540768884667,0.9997454175152749,False
cic_ids2017_v2,rf_5class_cw,1,fixed_risk_crc,0.05,0.18332250162475627,0.947450168263008,False
cic_ids2017_v2,rf_5class_cw,1,dual_threshold_deferral,0.05,0.18332250162475627,0.947450168263008,False
cic_ids2017_v2,rf_5class_cw,1,fixed_risk_crc,0.1,0.1737239414087887,0.898006730520321,False
cic_ids2017_v2,rf_5class_cw,1,dual_threshold_deferral,0.1,0.1737239414087887,0.898006730520321,False
cic_ids2017_v2,rf_5class_cw,1,fixed_risk_crc,0.2,0.1535769634554817,0.7936836655449133,False
cic_ids2017_v2,rf_5class_cw,1,dual_threshold_deferral,0.2,0.1535769634554817,0.7936836655449133,False
cic_ids2017_v2,rf_5class_cw,1,conformal_selection_fdr,0.05,0.20086986951957206,0.9989645353352317,False
cic_ids2017_v2,rf_5class_cw,1,conformal_selection_fdr,0.1,0.20901864720291957,0.9992234015014237,False
cic_ids2017_v2,rf_5class_cw,1,conformal_selection_fdr,0.2,0.23016547517872318,0.9994822676676158,False
cic_ids2017_v2,rf_5class_cw,2,fixed_risk_crc,0.05,0.1831725241213818,0.9494425719471091,False
cic_ids2017_v2,rf_5class_cw,2,dual_threshold_deferral,0.05,0.1831725241213818,0.9494425719471091,False
cic_ids2017_v2,rf_5class_cw,2,fixed_risk_crc,0.1,0.1731240313952907,0.8973295307233601,False
cic_ids2017_v2,rf_5class_cw,2,dual_threshold_deferral,0.1,0.1731240313952907,0.8973295307233601,False
cic_ids2017_v2,rf_5class_cw,2,fixed_risk_crc,0.2,0.15332700094985752,0.7946590614467203,False
cic_ids2017_v2,rf_5class_cw,2,dual_threshold_deferral,0.2,0.15372694095885617,0.7967332123411979,False
cic_ids2017_v2,rf_5class_cw,2,conformal_selection_fdr,0.05,0.2007698845173224,0.9989629245527613,False
cic_ids2017_v2,rf_5class_cw,2,conformal_selection_fdr,0.1,0.20966854971754237,0.9992221934145709,False
cic_ids2017_v2,rf_5class_cw,2,conformal_selection_fdr,0.2,0.22711593261010848,0.9994814622763806,False
cic_ids2017_v2,rf_5class_cw,3,fixed_risk_crc,0.05,0.18872169174623807,0.9561136478944698,False
cic_ids2017_v2,rf_5class_cw,3,dual_threshold_deferral,0.05,0.18892166175073738,0.9571283612379503,False
cic_ids2017_v2,rf_5class_cw,3,fixed_risk_crc,0.1,0.17897315402689595,0.9069000507356672,False
cic_ids2017_v2,rf_5class_cw,3,dual_threshold_deferral,0.1,0.17897315402689595,0.9069000507356672,False
cic_ids2017_v2,rf_5class_cw,3,fixed_risk_crc,0.2,0.1577763335499675,0.7993404363267377,False
cic_ids2017_v2,rf_5class_cw,3,dual_threshold_deferral,0.2,0.15867619857021448,0.8039066463723998,False
cic_ids2017_v2,rf_5class_cw,3,conformal_selection_fdr,0.05,0.2049192621106834,0.9989852866565195,False
cic_ids2017_v2,rf_5class_cw,3,conformal_selection_fdr,0.1,0.21266809978503223,0.9992389649923896,False
cic_ids2017_v2,rf_5class_cw,3,conformal_selection_fdr,0.2,0.23096535519672048,0.9994926433282597,False
cic_ids2017_v2,rf_5class_cw,4,fixed_risk_crc,0.05,0.18832175173723942,0.9550533265617065,False
cic_ids2017_v2,rf_5class_cw,4,dual_threshold_deferral,0.05,0.18837174423836425,0.9553072625698324,False
cic_ids2017_v2,rf_5class_cw,4,fixed_risk_crc,0.1,0.1779233115032745,0.9024885728796344,False
cic_ids2017_v2,rf_5class_cw,4,dual_threshold_deferral,0.1,0.17817327400889865,0.9037582529202641,False
cic_ids2017_v2,rf_5class_cw,4,fixed_risk_crc,0.2,0.158226266060091,0.8024377856780092,False
cic_ids2017_v2,rf_5class_cw,4,dual_threshold_deferral,0.2,0.158226266060091,0.8024377856780092,False
cic_ids2017_v2,rf_5class_cw,4,conformal_selection_fdr,0.05,0.20531920211968205,0.999746063991874,False
cic_ids2017_v2,rf_5class_cw,4,conformal_selection_fdr,0.1,0.21331800229965506,0.999746063991874,False
cic_ids2017_v2,rf_5class_cw,4,conformal_selection_fdr,0.2,0.23261510773383992,0.999746063991874,False
cic_ids2017_v2,rf_5class_cw,5,fixed_risk_crc,0.05,0.18722191671249314,0.9580025608194622,False
cic_ids2017_v2,rf_5class_cw,5,dual_threshold_deferral,0.05,0.18727190921361797,0.9582586427656851,False
cic_ids2017_v2,rf_5class_cw,5,fixed_risk_crc,0.1,0.1761235814627806,0.9014084507042254,False
cic_ids2017_v2,rf_5class_cw,5,dual_threshold_deferral,0.1,0.1761235814627806,0.9014084507042254,False
cic_ids2017_v2,rf_5class_cw,5,fixed_risk_crc,0.2,0.1568264760285957,0.8025608194622279,False
cic_ids2017_v2,rf_5class_cw,5,dual_threshold_deferral,0.2,0.1568264760285957,0.8025608194622279,False
cic_ids2017_v2,rf_5class_cw,5,conformal_selection_fdr,0.05,0.20256961455781633,0.9989756722151089,False
cic_ids2017_v2,rf_5class_cw,5,conformal_selection_fdr,0.1,0.21151827225916112,0.9992317541613316,False
cic_ids2017_v2,rf_5class_cw,5,conformal_selection_fdr,0.2,0.231115332700095,0.9994878361075544,False
cic_ids2017_v2,rf_5class_cw,6,fixed_risk_crc,0.05,0.18992151177323402,0.9595346484572584,False
cic_ids2017_v2,rf_5class_cw,6,dual_threshold_deferral,0.05,0.18992151177323402,0.9595346484572584,False
cic_ids2017_v2,rf_5class_cw,6,fixed_risk_crc,0.1,0.1790231465280208,0.9046535154274152,False
cic_ids2017_v2,rf_5class_cw,6,dual_threshold_deferral,0.1,0.1790231465280208,0.9046535154274152,False
cic_ids2017_v2,rf_5class_cw,6,fixed_risk_crc,0.2,0.15907613857921313,0.8037430450177036,False
cic_ids2017_v2,rf_5class_cw,6,dual_threshold_deferral,0.2,0.15907613857921313,0.8037430450177036,False
cic_ids2017_v2,rf_5class_cw,6,conformal_selection_fdr,0.05,0.2051192321151827,0.9989883662114315,False
