dataset,exchangeability,model,score,budget_frac,scope,n,bound_three_stage,bound_two_stage,bound_calibration_only,empirical_recall_at_k,empirical_recall_at_tau,n_selected_at_tau,k,n_attacks_dep,violation_rate_three_stage,violation_rate_two_stage,violation_rate_calibration_only
unsw_nb15_v2,composition shift,rf_5class_cw,rare_weighted,0.1,DoS,200,0.04167982121299465,0.04842925714926251,0.05671628119613942,0.06871589263081324,0.07021267561598779,3235.655,3173.0,2046.0,0.0,0.0,0.04
unsw_nb15_v2,composition shift,rf_5class_cw,rare_weighted,0.1,Probe,200,0.4128615590367149,0.4731171021806594,0.49111320594823377,0.4896544125289017,0.5059649415478453,3235.655,3173.0,2087.0,0.0,0.175,0.54
unsw_nb15_v2,composition shift,rf_5class_cw,rare_weighted,0.1,R2L,200,0.06636362083013109,0.07218211663751069,0.07680146379784007,0.10532223352654806,0.10721103615793046,3235.655,3173.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,rare_weighted,0.1,U2R,200,0.9169991793052757,0.9252777400023079,0.9507437502753355,0.9907528468164505,0.9907528468164505,3235.655,3173.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,rare_weighted,0.1,all_attacks,200,0.13704029133417467,0.1509698688285054,0.15614892077978734,0.1744327158837359,0.17850972804101473,3235.655,3173.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,rare_weighted,0.2,DoS,200,0.26904354523076174,0.30872818173389477,0.3257145219016073,0.44216361893114803,0.18287035994604678,4698.62,6346.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,rare_weighted,0.2,Probe,200,0.6899769133451152,0.7097485564261106,0.7258708991827896,0.8311460926887476,0.7413044801135631,4698.62,6346.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,rare_weighted,0.2,R2L,200,0.18260938429904697,0.19840558982450673,0.20543823051269436,0.26902735402994477,0.17155413674668338,4698.62,6346.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,rare_weighted,0.2,U2R,200,0.9246829265126993,0.932889567036391,0.9567306480795978,0.9956571252355333,0.993947810119646,4698.62,6346.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,rare_weighted,0.2,all_attacks,200,0.29681682399634,0.31601394831837404,0.32269162735364326,0.3960664033129993,0.2763234009061899,4698.62,6346.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.01,DoS,200,0.002549534467865385,0.0040409383156578375,0.006918483590401012,0.03754124381237817,0.002139492903839136,43.4,317.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.01,Probe,200,4.5609779038674e-05,0.0002542924077308865,0.001263767907253506,0.014434243825625599,0.0002424020149789195,43.4,317.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.01,R2L,200,0.010849729774708156,0.016366056743080625,0.018702306674615726,0.023599510050812206,0.004288050687562739,43.4,317.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.01,U2R,200,0.0,0.0,0.0,0.0027034119454947335,0.0020805752586266855,43.4,317.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.01,all_attacks,200,0.0089235989042917,0.012997838847296505,0.014695115216201806,0.023973333819854555,0.0032822152859311986,43.4,317.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.02,DoS,200,0.018083693639630277,0.02644153618961428,0.03278288916946669,0.0983112368632332,0.01450517587337967,143.13,635.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.02,Probe,200,0.0018644161552277224,0.004564111373001276,0.007526049903159427,0.03211715652396313,0.0027448629769714276,143.13,635.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.02,R2L,200,0.02486851078516528,0.031005117842071172,0.03414241437419776,0.04126761542991806,0.012068129904975649,143.13,635.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.02,U2R,200,0.0,0.0,0.0,0.0027034119454947335,0.0027034119454947335,143.13,635.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.02,all_attacks,200,0.022343801314401102,0.028410355478875274,0.03086391197542389,0.048022293298446865,0.010824010586074772,143.13,635.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.05,DoS,200,0.0795012043914988,0.10050966609719172,0.11186284308783444,0.25336329561100346,0.11936292834193378,747.385,1586.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.05,Probe,200,0.029679120193773775,0.03766506771990602,0.04498805172423128,0.11494516503490235,0.03940495746735191,747.385,1586.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.05,R2L,200,0.06547293365509009,0.0738733190572916,0.07853861175657849,0.09312825752243956,0.047364326282099876,747.385,1586.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.05,U2R,200,0.0,0.0,0.0,0.006234116874617624,0.0027034119454947335,747.385,1586.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.05,all_attacks,200,0.06631717768076599,0.07634414932191637,0.08021201829942623,0.11994229475801067,0.056520911700844285,747.385,1586.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.1,DoS,200,0.23421138578955636,0.2608542949117956,0.27707941589161955,0.4585561473192536,0.21690677635175312,1277.475,3173.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.1,Probe,200,0.08842738496710675,0.09972434660235234,0.11091984547449567,0.3043105207926338,0.0701813393006844,1277.475,3173.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.1,R2L,200,0.12828383933590043,0.14136612544955743,0.14753128583369707,0.17899585035429563,0.07737502194756299,1277.475,3173.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.1,U2R,200,0.0,0.0,0.0,0.043921297124458476,0.0027034119454947335,1277.475,3173.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.1,all_attacks,200,0.144287285012938,0.1584410539059777,0.16372104329732282,0.23980737949322944,0.09660843813508277,1277.475,3173.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.2,DoS,200,0.49978059034705824,0.5339518189651653,0.5520430471901951,0.6758110241382131,0.37194601026136626,2481.015,6346.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.2,Probe,200,0.29452207057554763,0.3261548409853143,0.3432189022635334,0.6510159537815521,0.21006525809124516,2481.015,6346.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.2,R2L,200,0.25623391883703134,0.2710171001529452,0.2788276900853212,0.3949373042697932,0.14400161710179746,2481.015,6346.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.2,U2R,200,0.0,2.5380710659898e-05,0.003517377124765202,0.3896420566056256,0.014888619437785926,2481.015,6346.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_cw,uncalibrated,0.2,all_attacks,200,0.30636323995563436,0.3256503732166458,0.33238163414318644,0.47865655676840285,0.1875857085082914,2481.015,6346.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.01,DoS,200,0.011877332872645972,0.01736973999862384,0.022100748705963714,0.03702651735557103,0.017567273357030667,152.56,317.0,2046.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.01,Probe,200,0.009439361146368343,0.013720043073833656,0.017875129767388826,0.032288119160523515,0.015812916862778522,152.56,317.0,2087.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.01,R2L,200,0.009141070131951623,0.012516328709997908,0.014415297227377362,0.019091977854472943,0.009166278704736101,152.56,317.0,8880.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.01,U2R,200,0.0015990990990990988,0.00169047619047619,0.003848579159789018,0.017469068994700025,0.00859259941874978,152.56,317.0,211.0,0.005,0.005,0.025
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.01,all_attacks,200,0.011780571571911617,0.015842759414183193,0.01756702483974936,0.023918876494196155,0.011505008155257996,152.56,317.0,13222.5,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.02,DoS,200,0.028647651777883178,0.037483136429787706,0.04454944266987905,0.07433608749492397,0.03462021486272712,299.13,635.0,2046.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.02,Probe,200,0.022486094521499304,0.02952426668989892,0.035782188793201934,0.06446848897801835,0.030844410532534727,299.13,635.0,2087.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.02,R2L,200,0.019904447368917885,0.025020432630731976,0.027763539871454176,0.0382951080435452,0.017965652118173456,299.13,635.0,8880.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.02,U2R,200,0.001719721035135479,0.002554944900519897,0.008235130380989629,0.033907596526331775,0.017036590439233678,299.13,635.0,211.0,0.005,0.005,0.025
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.02,all_attacks,200,0.02513072690270578,0.031175060437136595,0.03365192428436369,0.047921345452491805,0.022557007578148432,299.13,635.0,13222.5,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.05,DoS,200,0.08833428343615746,0.1037114924135683,0.11505971456384248,0.1860912689890686,0.0872717958341938,750.68,1586.0,2046.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.05,Probe,200,0.06921776816295487,0.08175396001235043,0.09187944685933129,0.160685217786691,0.07658864960315132,750.68,1586.0,2087.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.05,R2L,200,0.05604187414659451,0.06462033033740006,0.06897087995383351,0.09563797119447619,0.045258588770217115,750.68,1586.0,8880.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.05,U2R,200,0.006538669054162538,0.010930935579653989,0.025283683407562364,0.08449947489596461,0.04128099860545567,750.68,1586.0,211.0,0.005,0.005,0.01
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.05,all_attacks,200,0.06887776942606713,0.07886105418478322,0.08274520142193705,0.11969538707046637,0.05662927735007209,750.68,1586.0,13222.5,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.1,DoS,200,0.1980251821467091,0.22051411002743124,0.23579459183472398,0.3724073537260865,0.17854414502618535,1534.26,3173.0,2046.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.1,Probe,200,0.15777865663180687,0.17588632447223546,0.189854885904669,0.3209015387291284,0.15611177016489994,1534.26,3173.0,2087.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.1,R2L,200,0.12077166793745771,0.13298450808520368,0.13898176267245246,0.19157718994293674,0.09259787872806081,1534.26,3173.0,8880.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.1,U2R,200,0.028730456928433838,0.03708433314031446,0.06163562887822941,0.1657084208573221,0.08417480958084507,1534.26,3173.0,211.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.1,all_attacks,200,0.1464460177071819,0.16053425310353528,0.16582224367838816,0.23950353016136808,0.11576105544754696,1534.26,3173.0,13222.5,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.2,DoS,200,0.43700920286613365,0.4683747467014965,0.4865004477604493,0.6714680754357842,0.3638615577543125,3120.015,6346.0,2046.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.2,Probe,200,0.34749816859217814,0.37264964175413284,0.3901558931325508,0.6655080133229048,0.31636400243087837,3120.015,6346.0,2087.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.2,R2L,200,0.2558825632877829,0.2725438733034664,0.28036131012506144,0.3905398711833492,0.18856762908106062,3120.015,6346.0,8880.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.2,U2R,200,0.0879646489369892,0.10433522892273302,0.14137038645824718,0.4463780095854793,0.16648848123982252,3120.015,6346.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,calibrated_attack_prob,0.2,all_attacks,200,0.30767681997805474,0.3268720590144898,0.3336066356458224,0.4782262375688069,0.23545823308529756,3120.015,6346.0,13222.5,0.005,0.005,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.01,DoS,200,0.00045018783003663405,0.001140051203402953,0.0028426855380917354,0.010542957562847571,0.009469498278658381,260.065,317.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.01,Probe,200,0.0,0.0,0.00013565200986170257,0.013302545377855744,0.01135234084550782,260.065,317.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.01,R2L,200,0.002107917468221818,0.0041851982100730425,0.005434948989022079,0.010078805725034059,0.007580684194066712,260.065,317.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.01,U2R,200,0.403956889124928,0.5430517766711074,0.5987479842059173,0.5907620259363604,0.516063589197035,260.065,317.0,211.0,0.0,0.09,0.585
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.01,all_attacks,200,0.008883525166678247,0.012594083726741222,0.014269526047317396,0.019923734162218102,0.01658253705413409,260.065,317.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.02,DoS,200,0.0035620011560022814,0.005946837002463515,0.009276449149835967,0.014985362819799102,0.021887623624672118,876.42,635.0,2046.0,0.0,0.0,0.01
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.02,Probe,200,0.0,7.115385169383e-06,0.0003201342444720941,0.019417999298871346,0.02316624920185286,876.42,635.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.02,R2L,200,0.011152237726156788,0.017291529653823558,0.01968511464018603,0.030026359627718248,0.043019182470213434,876.42,635.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.02,U2R,200,0.7321410961241197,0.788980891249974,0.8318487023836642,0.7718995655481768,0.8576156472225394,876.42,635.0,211.0,0.105,0.66,0.955
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.02,all_attacks,200,0.020878638647557794,0.026376442126369706,0.028745484107006395,0.03786984854319475,0.04962599143081689,876.42,635.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.05,DoS,200,0.021390779913027874,0.02473636512602466,0.030883482989049,0.044041871387524294,0.05934643134049957,2227.91,1586.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.05,Probe,200,0.051025197720577634,0.0876586562938769,0.09826224225574903,0.03863289501876605,0.134420960121922,2227.91,1586.0,2087.0,0.91,1.0,1.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.05,R2L,200,0.04566301846038983,0.05009967611767612,0.05401046150384645,0.07667538860679216,0.10648005501273815,2227.91,1586.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.05,U2R,200,0.9158537040674151,0.9252777400023079,0.9507437502753355,0.9696852588707097,0.9836357396296981,2227.91,1586.0,211.0,0.0,0.005,0.12
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.05,all_attacks,200,0.06104758500715491,0.0705738091762152,0.07430174130396212,0.07988650658344297,0.11761072818111928,2227.91,1586.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.1,DoS,200,0.03226872494086768,0.03796793266841125,0.045384317361996905,0.06902756927059,0.07410941732175867,3487.105,3173.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.1,Probe,200,0.3898242994721539,0.4445893497196435,0.46252533232196463,0.4060470009117802,0.48922706904845625,3487.105,3173.0,2087.0,0.16,0.98,1.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.1,R2L,200,0.0720306855437715,0.07906323489114907,0.0838752490163542,0.12822356297284976,0.13612368525483248,3487.105,3173.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.1,U2R,200,0.9221111855610276,0.9335310810288803,0.9573138045026677,0.9864104945523064,0.9886996883367598,3487.105,3173.0,211.0,0.0,0.0,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.1,all_attacks,200,0.13575109192140575,0.14956194108645168,0.15471864149119557,0.176604449623601,0.19586013520232298,3487.105,3173.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.2,DoS,200,0.23627379861544637,0.27178955988247677,0.28821151065522904,0.33482805673689364,0.2680221642032995,5843.78,6346.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.2,Probe,200,0.7098841372304598,0.7309036489405456,0.746632708186115,0.8335577630878196,0.8056414482822105,5843.78,6346.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.2,R2L,200,0.18213661444761453,0.19845853591020585,0.20549422735472664,0.2818472595422586,0.25006654525809496,5843.78,6346.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.2,U2R,200,0.9424925751273387,0.9497606781572717,0.9700125262256979,0.9950278933590532,0.994651857638223,5843.78,6346.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,rare_weighted,0.2,all_attacks,200,0.29433142003734614,0.31348501301062237,0.32015068669712543,0.388463761853577,0.3523835823608129,5843.78,6346.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.01,DoS,200,0.005840467491110973,0.007787821508593463,0.011500561798631983,0.03926315357732355,0.005027431568418047,55.98,317.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.01,Probe,200,0.000230569900634869,0.0008518282939162761,0.002380947431668773,0.008766802687781973,0.0007091028283019245,55.98,317.0,2087.0,0.0,0.0,0.005
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.01,R2L,200,0.009556424758668034,0.014874057946508836,0.017105556942342004,0.024469748617368572,0.004852148644947149,55.98,317.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.01,U2R,200,0.0,0.0,0.0,0.005360861634892019,0.005360861634892019,55.98,317.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.01,all_attacks,200,0.0089235989042917,0.012997838847296505,0.014695115216201806,0.023973333819854555,0.004233449902513988,55.98,317.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.02,DoS,200,0.01640460369310427,0.024458258777220618,0.030578245858989418,0.09865396639311662,0.017222908438911305,146.695,635.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.02,Probe,200,0.0022709707803083793,0.00441413307485884,0.007334838906216415,0.02916349539272793,0.0026713324955991865,146.695,635.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.02,R2L,200,0.02515141288006484,0.031570368027392236,0.03473685356273622,0.041763170804541755,0.011798125102936279,146.695,635.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.02,U2R,200,0.0,0.0,0.0,0.007697755086460192,0.005360861634892019,146.695,635.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.02,all_attacks,200,0.022343801314401102,0.028410355478875274,0.03086391197542389,0.048022293298446865,0.011093511456658302,146.695,635.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.05,DoS,200,0.08666539059947381,0.1077577575837445,0.1194396255659753,0.25690860976940233,0.07138612475168966,499.46,1586.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.05,Probe,200,0.025068359348548386,0.034040248270534645,0.04105880142083238,0.09177229513442127,0.02195749512330868,499.46,1586.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.05,R2L,200,0.06502294990822427,0.07309187566362324,0.07774348037373832,0.09766654129602884,0.03446543064621587,499.46,1586.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.05,U2R,200,0.0,0.0,0.0,0.00992248504508335,0.007697755086460192,499.46,1586.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.05,all_attacks,200,0.06631717768076599,0.07634414932191637,0.08021201829942623,0.11994229475801067,0.0377707302410415,499.46,1586.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.1,DoS,200,0.22991696830802572,0.2560461896216279,0.2721660521893063,0.45703471846758864,0.2379088466616098,1453.55,3173.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.1,Probe,200,0.08895988946310789,0.10223670510580389,0.11355288166611166,0.26251600464683444,0.08249305988013296,1453.55,3173.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.1,R2L,200,0.12897310751133556,0.14158160996091798,0.14775266779370455,0.1896983079865232,0.08929844554406237,1453.55,3173.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.1,U2R,200,0.0,0.0,0.0019913821332156233,0.030795558730515298,0.00992248504508335,1453.55,3173.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.1,all_attacks,200,0.144287285012938,0.1584410539059777,0.16372104329732282,0.23995906618933188,0.10992325339974544,1453.55,3173.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.2,DoS,200,0.503393495052142,0.5362046658491983,0.5543075450076123,0.6772359943378325,0.4085230541798522,2755.92,6346.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.2,Probe,200,0.29383257720051936,0.3192934209851403,0.33626790459482186,0.6726000882622232,0.2125615556615867,2755.92,6346.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.2,R2L,200,0.25531756360785246,0.27158729331949377,0.2794068045982286,0.38828117260358774,0.16591121877899045,2755.92,6346.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.2,U2R,200,0.0002645277435078825,0.004469011975739022,0.016160080836640216,0.4292644760425988,0.01893601245495668,2755.92,6346.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,rf_5class_smote,uncalibrated,0.2,all_attacks,200,0.30636323995563436,0.3256503732166458,0.33238163414318644,0.4784437671093628,0.20841270608251286,2755.92,6346.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,xgb_5class_cw,calibrated_attack_prob,0.01,DoS,200,0.017658992452284826,0.023095104016938185,0.027911749489910598,0.03315300514384178,0.025289862156195705,244.335,317.0,2046.0,0.015,0.015,0.015
unsw_nb15_v2,composition shift,xgb_5class_cw,calibrated_attack_prob,0.01,Probe,200,0.018563310236569302,0.024176006542281674,0.029057207015519233,0.04008436167029363,0.030605432069074193,244.335,317.0,2087.0,0.015,0.015,0.015
unsw_nb15_v2,composition shift,xgb_5class_cw,calibrated_attack_prob,0.01,R2L,200,0.011517841460494919,0.014540028901586163,0.016417692595703023,0.01809008644824993,0.014129518810299975,244.335,317.0,8880.0,0.015,0.015,0.015
unsw_nb15_v2,composition shift,xgb_5class_cw,calibrated_attack_prob,0.01,U2R,200,0.004333973919399033,0.004720185032326442,0.008945861838496653,0.01957855142604762,0.015246439449193483,244.335,317.0,211.0,0.015,0.015,0.07
unsw_nb15_v2,composition shift,xgb_5class_cw,calibrated_attack_prob,0.01,all_attacks,200,0.015982562366117326,0.020024123906526338,0.02180290852478525,0.023911687485106733,0.018464508751486114,244.335,317.0,13222.5,0.015,0.015,0.015
unsw_nb15_v2,composition shift,xgb_5class_cw,calibrated_attack_prob,0.02,DoS,200,0.03392718167302192,0.04247279938616273,0.049570706059510146,0.06592414396667483,0.0445123304483302,427.915,635.0,2046.0,0.015,0.015,0.015
unsw_nb15_v2,composition shift,xgb_5class_cw,calibrated_attack_prob,0.02,Probe,200,0.03564088077994972,0.044533917787709626,0.05170433603839631,0.08046970427857737,0.05400245391387265,427.915,635.0,2087.0,0.015,0.015,0.015
unsw_nb15_v2,composition shift,xgb_5class_cw,calibrated_attack_prob,0.02,R2L,200,0.02113467593439075,0.02580403484497665,0.02848467700445889,0.03637131593126866,0.02456988409488424,427.915,635.0,8880.0,0.015,0.015,0.015
unsw_nb15_v2,composition shift,xgb_5class_cw,calibrated_attack_prob,0.02,U2R,200,0.004792276086359215,0.006825849144410503,0.01628907023893877,0.037332164100254306,0.026207530712498612,427.915,635.0,211.0,0.015,0.015,0.065
unsw_nb15_v2,composition shift,xgb_5class_cw,calibrated_attack_prob,0.02,all_attacks,200,0.02919909537504439,0.035201437992866944,0.03772619350300412,0.04791072857649041,0.03231428268525102,427.915,635.0,13222.5,0.015,0.015,0.015
unsw_nb15_v2,composition shift,xgb_5class_cw,calibrated_attack_prob,0.05,DoS,200,0.0918953919239741,0.10657853262851771,0.11786814684307786,0.16552617913472978,0.10362807040604376,994.53,1586.0,2046.0,0.015,0.015,0.015
unsw_nb15_v2,composition shift,xgb_5class_cw,calibrated_attack_prob,0.05,Probe,200,0.09505252345886904,0.11066759518646876,0.12201298768816253,0.20008706953624522,0.12554609890198656,994.53,1586.0,2087.0,0.015,0.015,0.015
